Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,DateDT,ID,Leader_ID
18Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.42,miguel.sandoval@tec.globant.com,2023,4,18,2023-04-18,82,43.0
19Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.42,miguel.sandoval@tec.globant.com,2023,4,19,2023-04-19,82,43.0
20Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.62,miguel.sandoval@tec.globant.com,2023,4,20,2023-04-20,82,43.0
21Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.5,miguel.sandoval@tec.globant.com,2023,4,21,2023-04-21,82,43.0
24Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.28,miguel.sandoval@tec.globant.com,2023,4,24,2023-04-24,82,43.0
25Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.36,miguel.sandoval@tec.globant.com,2023,4,25,2023-04-25,82,43.0
26Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.21,miguel.sandoval@tec.globant.com,2023,4,26,2023-04-26,82,43.0
27Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.71,miguel.sandoval@tec.globant.com,2023,4,27,2023-04-27,82,43.0
28Apr23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.31,miguel.sandoval@tec.globant.com,2023,4,28,2023-04-28,82,43.0
02May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.64,miguel.sandoval@tec.globant.com,2023,5,2,2023-05-02,82,43.0
03May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,miguel.sandoval@tec.globant.com,2023,5,3,2023-05-03,82,43.0
04May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,miguel.sandoval@tec.globant.com,2023,5,4,2023-05-04,82,43.0
05May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.15,miguel.sandoval@tec.globant.com,2023,5,5,2023-05-05,82,43.0
08May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.66,miguel.sandoval@tec.globant.com,2023,5,8,2023-05-08,82,43.0
09May23,sergio.castro@tec.globant.com,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.76,miguel.sandoval@tec.globant.com,2023,5,9,2023-05-09,82,43.0
25Jan23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.77,carlos.ortega@tec.globant.com,2023,1,25,2023-01-25,71,69.0
26Jan23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.77,carlos.ortega@tec.globant.com,2023,1,26,2023-01-26,71,69.0
27Jan23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.94,carlos.ortega@tec.globant.com,2023,1,27,2023-01-27,71,69.0
30Jan23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.83,carlos.ortega@tec.globant.com,2023,1,30,2023-01-30,71,69.0
31Jan23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.71,carlos.ortega@tec.globant.com,2023,1,31,2023-01-31,71,69.0
01Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.87,carlos.ortega@tec.globant.com,2023,2,1,2023-02-01,71,69.0
02Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,2,2,2023-02-02,71,69.0
03Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,2,3,2023-02-03,71,69.0
07Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.87,carlos.ortega@tec.globant.com,2023,2,7,2023-02-07,71,69.0
08Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,2,8,2023-02-08,71,69.0
09Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.92,carlos.ortega@tec.globant.com,2023,2,9,2023-02-09,71,69.0
10Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.83,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,71,69.0
13Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.76,carlos.ortega@tec.globant.com,2023,2,13,2023-02-13,71,69.0
14Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.68,carlos.ortega@tec.globant.com,2023,2,14,2023-02-14,71,69.0
15Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.71,carlos.ortega@tec.globant.com,2023,2,15,2023-02-15,71,69.0
16Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,2,16,2023-02-16,71,69.0
17Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.96,carlos.ortega@tec.globant.com,2023,2,17,2023-02-17,71,69.0
20Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.6,carlos.ortega@tec.globant.com,2023,2,20,2023-02-20,71,69.0
21Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,2,21,2023-02-21,71,69.0
22Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,2,22,2023-02-22,71,69.0
23Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,2,23,2023-02-23,71,69.0
24Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.98,carlos.ortega@tec.globant.com,2023,2,24,2023-02-24,71,69.0
27Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.68,carlos.ortega@tec.globant.com,2023,2,27,2023-02-27,71,69.0
28Feb23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,2,28,2023-02-28,71,69.0
01Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.7,carlos.ortega@tec.globant.com,2023,3,1,2023-03-01,71,69.0
02Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.86,carlos.ortega@tec.globant.com,2023,3,2,2023-03-02,71,69.0
03Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.69,carlos.ortega@tec.globant.com,2023,3,3,2023-03-03,71,69.0
06Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.8,carlos.ortega@tec.globant.com,2023,3,6,2023-03-06,71,69.0
07Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.78,carlos.ortega@tec.globant.com,2023,3,7,2023-03-07,71,69.0
08Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.87,carlos.ortega@tec.globant.com,2023,3,8,2023-03-08,71,69.0
09Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.82,carlos.ortega@tec.globant.com,2023,3,9,2023-03-09,71,69.0
10Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,3,10,2023-03-10,71,69.0
13Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,3,13,2023-03-13,71,69.0
14Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.96,carlos.ortega@tec.globant.com,2023,3,14,2023-03-14,71,69.0
15Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.81,carlos.ortega@tec.globant.com,2023,3,15,2023-03-15,71,69.0
16Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.92,carlos.ortega@tec.globant.com,2023,3,16,2023-03-16,71,69.0
17Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.75,carlos.ortega@tec.globant.com,2023,3,17,2023-03-17,71,69.0
21Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.62,carlos.ortega@tec.globant.com,2023,3,21,2023-03-21,71,69.0
22Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,3,22,2023-03-22,71,69.0
23Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,3,23,2023-03-23,71,69.0
24Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,3,24,2023-03-24,71,69.0
27Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.81,carlos.ortega@tec.globant.com,2023,3,27,2023-03-27,71,69.0
28Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.8,carlos.ortega@tec.globant.com,2023,3,28,2023-03-28,71,69.0
29Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.65,carlos.ortega@tec.globant.com,2023,3,29,2023-03-29,71,69.0
30Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,3,30,2023-03-30,71,69.0
31Mar23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.67,carlos.ortega@tec.globant.com,2023,3,31,2023-03-31,71,69.0
03Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,3,2023-04-03,71,69.0
04Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.6,carlos.ortega@tec.globant.com,2023,4,4,2023-04-04,71,69.0
05Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,5,2023-04-05,71,69.0
06Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,6,2023-04-06,71,69.0
10Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,4,10,2023-04-10,71,69.0
11Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.93,carlos.ortega@tec.globant.com,2023,4,11,2023-04-11,71,69.0
12Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,4,12,2023-04-12,71,69.0
13Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.62,carlos.ortega@tec.globant.com,2023,4,13,2023-04-13,71,69.0
14Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,14,2023-04-14,71,69.0
17Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,4,17,2023-04-17,71,69.0
18Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,18,2023-04-18,71,69.0
19Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.16,carlos.ortega@tec.globant.com,2023,4,19,2023-04-19,71,69.0
20Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.15,carlos.ortega@tec.globant.com,2023,4,20,2023-04-20,71,69.0
21Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.42,carlos.ortega@tec.globant.com,2023,4,21,2023-04-21,71,69.0
24Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.66,carlos.ortega@tec.globant.com,2023,4,24,2023-04-24,71,69.0
25Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.53,carlos.ortega@tec.globant.com,2023,4,25,2023-04-25,71,69.0
26Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,4,26,2023-04-26,71,69.0
27Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.83,carlos.ortega@tec.globant.com,2023,4,27,2023-04-27,71,69.0
28Apr23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.71,carlos.ortega@tec.globant.com,2023,4,28,2023-04-28,71,69.0
02May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.87,carlos.ortega@tec.globant.com,2023,5,2,2023-05-02,71,69.0
03May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,5,3,2023-05-03,71,69.0
04May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,5,4,2023-05-04,71,69.0
05May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.87,carlos.ortega@tec.globant.com,2023,5,5,2023-05-05,71,69.0
08May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,5,8,2023-05-08,71,69.0
09May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.97,carlos.ortega@tec.globant.com,2023,5,9,2023-05-09,71,69.0
10May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.81,carlos.ortega@tec.globant.com,2023,5,10,2023-05-10,71,69.0
11May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.8,carlos.ortega@tec.globant.com,2023,5,11,2023-05-11,71,69.0
12May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.65,carlos.ortega@tec.globant.com,2023,5,12,2023-05-12,71,69.0
15May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,5,15,2023-05-15,71,69.0
16May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.83,carlos.ortega@tec.globant.com,2023,5,16,2023-05-16,71,69.0
17May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.16,carlos.ortega@tec.globant.com,2023,5,17,2023-05-17,71,69.0
18May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.15,carlos.ortega@tec.globant.com,2023,5,18,2023-05-18,71,69.0
19May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.42,carlos.ortega@tec.globant.com,2023,5,19,2023-05-19,71,69.0
22May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.66,carlos.ortega@tec.globant.com,2023,5,22,2023-05-22,71,69.0
23May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.53,carlos.ortega@tec.globant.com,2023,5,23,2023-05-23,71,69.0
24May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,5.0,carlos.ortega@tec.globant.com,2023,5,24,2023-05-24,71,69.0
25May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,5,25,2023-05-25,71,69.0
26May23,jimena.morales@tec.globant.com,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,4.88,carlos.ortega@tec.globant.com,2023,5,26,2023-05-26,71,69.0
02Jan23,sergio.castano@tec.globant.com,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.78,carlos.ortega@tec.globant.com,2023,1,2,2023-01-02,80,69.0
03Jan23,sergio.castano@tec.globant.com,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.71,carlos.ortega@tec.globant.com,2023,1,3,2023-01-03,80,69.0
