Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Year,Month,Day,DateDT,ID
16Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,16,2023-03-16,75
17Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,17,2023-03-17,75
21Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,21,2023-03-21,75
22Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,22,2023-03-22,75
23Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,23,2023-03-23,75
24Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,24,2023-03-24,75
27Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,27,2023-03-27,75
28Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,28,2023-03-28,75
29Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,29,2023-03-29,75
30Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,30,2023-03-30,75
31Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,3,31,2023-03-31,75
03Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,3,2023-04-03,75
04Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,4,2023-04-04,75
05Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,5,2023-04-05,75
06Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,6,2023-04-06,75
10Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,10,2023-04-10,75
11Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,11,2023-04-11,75
12Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,12,2023-04-12,75
13Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,13,2023-04-13,75
14Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,14,2023-04-14,75
17Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,17,2023-04-17,75
18Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,18,2023-04-18,75
19Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,19,2023-04-19,75
20Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,20,2023-04-20,75
21Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,21,2023-04-21,75
24Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,24,2023-04-24,75
25Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,25,2023-04-25,75
26Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,26,2023-04-26,75
27Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,27,2023-04-27,75
28Apr23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,4,28,2023-04-28,75
02May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,2,2023-05-02,75
03May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,3,2023-05-03,75
04May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,4,2023-05-04,75
05May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,5,5,2023-05-05,75
08May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,5,8,2023-05-08,75
09May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,5,9,2023-05-09,75
10May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,5,10,2023-05-10,75
11May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,11,2023-05-11,75
12May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,12,2023-05-12,75
15May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,15,2023-05-15,75
16May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,16,2023-05-16,75
17May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,17,2023-05-17,75
18May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,18,2023-05-18,75
19May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,19,2023-05-19,75
22May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,22,2023-05-22,75
23May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,23,2023-05-23,75
24May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,24,2023-05-24,75
25May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,25,2023-05-25,75
26May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,26,2023-05-26,75
29May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,29,2023-05-29,75
30May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,30,2023-05-30,75
31May23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,5,31,2023-05-31,75
01Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,1,2023-06-01,75
02Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,2,2023-06-02,75
05Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,5,2023-06-05,75
06Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,6,2023-06-06,75
07Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,7,2023-06-07,75
08Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,2023,6,8,2023-06-08,75
13Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.99,2023,4,13,2023-04-13,69
14Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.96,2023,4,14,2023-04-14,69
17Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.21,2023,4,17,2023-04-17,69
18Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.54,2023,4,18,2023-04-18,69
19Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.41,2023,4,19,2023-04-19,69
20Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.13,2023,4,20,2023-04-20,69
21Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.46,2023,4,21,2023-04-21,69
24Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.41,2023,4,24,2023-04-24,69
25Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.46,2023,4,25,2023-04-25,69
26Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.4,2023,4,26,2023-04-26,69
27Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.21,2023,4,27,2023-04-27,69
28Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.75,2023,4,28,2023-04-28,69
02May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.83,2023,5,2,2023-05-02,69
03May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,0.0,2023,5,3,2023-05-03,69
04May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.47,2023,5,4,2023-05-04,69
05May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.26,2023,5,5,2023-05-05,69
08May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.82,2023,5,8,2023-05-08,69
09May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.34,2023,5,9,2023-05-09,69
10May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.27,2023,5,10,2023-05-10,69
11May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.27,2023,5,11,2023-05-11,69
12May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.42,2023,5,12,2023-05-12,69
09Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.22,2023,6,9,2023-06-09,75
12Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.4,2023,6,12,2023-06-12,75
13Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.74,2023,6,13,2023-06-13,75
14Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.58,2023,6,14,2023-06-14,75
15Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.43,2023,6,15,2023-06-15,75
16Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,2023,6,16,2023-06-16,75
19Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,2023,6,19,2023-06-19,75
20Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.77,2023,6,20,2023-06-20,75
21Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.73,2023,6,21,2023-06-21,75
22Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.21,2023,6,22,2023-06-22,75
23Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.78,2023,6,23,2023-06-23,75
26Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.08,2023,6,26,2023-06-26,75
27Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.41,2023,6,27,2023-06-27,75
28Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,6,28,2023-06-28,75
29Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,2023,6,29,2023-06-29,75
30Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.4,2023,6,30,2023-06-30,75
02Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,4.02,2023,1,2,2023-01-02,92
03Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.91,2023,1,3,2023-01-03,92
04Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.34,2023,1,4,2023-01-04,92
05Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.39,2023,1,5,2023-01-05,92
06Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.74,2023,1,6,2023-01-06,92
09Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,4.15,2023,1,9,2023-01-09,92
10Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.78,2023,1,10,2023-01-10,92
11Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.72,2023,1,11,2023-01-11,92
12Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.29,2023,1,12,2023-01-12,92
13Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.36,2023,1,13,2023-01-13,92
16Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,4.15,2023,1,16,2023-01-16,92
17Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,4.21,2023,1,17,2023-01-17,92
18Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.35,2023,1,18,2023-01-18,92
19Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.63,2023,1,19,2023-01-19,92
20Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.95,2023,1,20,2023-01-20,92
23Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,4.06,2023,1,23,2023-01-23,92
24Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,0.24,2023,1,24,2023-01-24,92
25Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,0.24,2023,1,25,2023-01-25,92
26Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,3.05,2023,1,26,2023-01-26,92
27Jan23,juan.aguirre@tec.globant.com,Juan Aguirre,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,2.48,2023,1,27,2023-01-27,92
